ID,y,t,l,f,e,m,r,ls,ld,lh,s
122,2031,,,,,,NO,,,,,2136.48
122,2032,,,,,,NO,,,,,2139.97
122,2033,,,,,,NO,,,,,2143.98
122,2034,,,,,,NO,,,,,2144.51
123,2014,,ID,,,,NO,,,,,299.748
123,2015,,ID,,,,NO,,,,,300.972
123,2016,,ID,,,,NO,,,,,302.196
123,2017,,ID,,,,NO,,,,,303.347
123,2018,,ID,,,,NO,,,,,304.571
123,2019,,ID,,,,NO,,,,,305.795
123,2020,,ID,,,,NO,,,,,307.019
123,2021,,ID,,,,NO,,,,,311.495
123,2022,,ID,,,,NO,,,,,312.717
123,2023,,ID,,,,NO,,,,,314.011
123,2024,,ID,,,,NO,,,,,315.233
123,2025,,ID,,,,NO,,,,,316.455
123,2026,,ID,,,,NO,,,,,317.749
123,2027,,ID,,,,NO,,,,,318.97
123,2028,,ID,,,,NO,,,,,320.264
123,2029,,ID,,,,NO,,,,,321.486
123,2030,,ID,,,,NO,,,,,322.78
123,2031,,ID,,,,NO,,,,,324.074
123,2032,,ID,,,,NO,,,,,325.789
123,2033,,ID,,,,NO,,,,,327.085
123,2034,,ID,,,,NO,,,,,324.655
123,2014,,IN,,,,NO,,,,,299.928
123,2015,,IN,,,,NO,,,,,301.152
123,2016,,IN,,,,NO,,,,,302.377
123,2017,,IN,,,,NO,,,,,303.529
123,2018,,IN,,,,NO,,,,,304.754
123,2019,,IN,,,,NO,,,,,305.978
123,2020,,IN,,,,NO,,,,,307.203
123,2021,,IN,,,,NO,,,,,312.153
123,2022,,IN,,,,NO,,,,,313.378
123,2023,,IN,,,,NO,,,,,314.674
123,2024,,IN,,,,NO,,,,,315.899
123,2025,,IN,,,,NO,,,,,317.123
123,2026,,IN,,,,NO,,,,,318.42
123,2027,,IN,,,,NO,,,,,319.644
123,2028,,IN,,,,NO,,,,,320.941
123,2029,,IN,,,,NO,,,,,322.165
123,2030,,IN,,,,NO,,,,,323.462
123,2031,,IN,,,,NO,,,,,324.758
123,2032,,IN,,,,NO,,,,,324.994
123,2033,,IN,,,,NO,,,,,326.287
123,2034,,IN,,,,NO,,,,,324.85
123,2014,,SD,,,,NO,,,,,3.72586
123,2015,,SD,,,,NO,,,,,3.72586
123,2016,,SD,,,,NO,,,,,3.72586
123,2017,,SD,,,,NO,,,,,3.72586
123,2018,,SD,,,,NO,,,,,3.72586
123,2019,,SD,,,,NO,,,,,3.72586
123,2020,,SD,,,,NO,,,,,3.72586
123,2021,,SD,,,,NO,,,,,3.72586
123,2022,,SD,,,,NO,,,,,3.72586
123,2023,,SD,,,,NO,,,,,3.72586
123,2024,,SD,,,,NO,,,,,3.72586
123,2025,,SD,,,,NO,,,,,3.72586
123,2026,,SD,,,,NO,,,,,3.72586
123,2027,,SD,,,,NO,,,,,3.72586
123,2028,,SD,,,,NO,,,,,3.72586
123,2029,,SD,,,,NO,,,,,3.72586
123,2030,,SD,,,,NO,,,,,3.72586
123,2031,,SD,,,,NO,,,,,3.72586
123,2032,,SD,,,,NO,,,,,3.72586
123,2033,,SD,,,,NO,,,,,3.72586
123,2034,,SD,,,,NO,,,,,0
123,2014,,SN,,,,NO,,,,,3.72586
123,2015,,SN,,,,NO,,,,,3.72586
123,2016,,SN,,,,NO,,,,,3.72586
123,2017,,SN,,,,NO,,,,,3.72586
123,2018,,SN,,,,NO,,,,,3.72586
123,2019,,SN,,,,NO,,,,,3.72586
123,2020,,SN,,,,NO,,,,,3.72586
123,2021,,SN,,,,NO,,,,,3.72586
123,2022,,SN,,,,NO,,,,,3.72586
123,2023,,SN,,,,NO,,,,,3.72586
123,2024,,SN,,,,NO,,,,,3.72586
123,2025,,SN,,,,NO,,,,,3.72586
123,2026,,SN,,,,NO,,,,,3.72586
123,2027,,SN,,,,NO,,,,,3.72586
123,2028,,SN,,,,NO,,,,,3.72586
123,2029,,SN,,,,NO,,,,,3.72586
123,2030,,SN,,,,NO,,,,,3.72586
123,2031,,SN,,,,NO,,,,,3.72586
123,2032,,SN,,,,NO,,,,,3.72586
123,2033,,SN,,,,NO,,,,,3.72586
123,2034,,SN,,,,NO,,,,,0
123,2014,,WD,,,,NO,,,,,683.006
123,2015,,WD,,,,NO,,,,,685.794
123,2016,,WD,,,,NO,,,,,688.583
123,2017,,WD,,,,NO,,,,,691.207
123,2018,,WD,,,,NO,,,,,693.996
123,2019,,WD,,,,NO,,,,,696.784
123,2020,,WD,,,,NO,,,,,699.573
123,2021,,WD,,,,NO,,,,,702.361
123,2022,,WD,,,,NO,,,,,705.15
123,2023,,WD,,,,NO,,,,,708.102
123,2024,,WD,,,,NO,,,,,710.89
123,2025,,WD,,,,NO,,,,,713.679
123,2026,,WD,,,,NO,,,,,716.631
123,2027,,WD,,,,NO,,,,,719.42
123,2028,,WD,,,,NO,,,,,722.372
123,2029,,WD,,,,NO,,,,,725.161
123,2030,,WD,,,,NO,,,,,728.113
123,2031,,WD,,,,NO,,,,,731.066
123,2032,,WD,,,,NO,,,,,733.854
123,2033,,WD,,,,NO,,,,,736.807
123,2034,,WD,,,,NO,,,,,739.759
123,2014,,WN,,,,NO,,,,,682.676
123,2015,,WN,,,,NO,,,,,685.463
123,2016,,WN,,,,NO,,,,,688.25
123,2017,,WN,,,,NO,,,,,690.874
123,2018,,WN,,,,NO,,,,,693.661
123,2019,,WN,,,,NO,,,,,696.448
123,2020,,WN,,,,NO,,,,,699.235
123,2021,,WN,,,,NO,,,,,702.022
123,2022,,WN,,,,NO,,,,,704.809
123,2023,,WN,,,,NO,,,,,707.76
123,2024,,WN,,,,NO,,,,,710.547
123,2025,,WN,,,,NO,,,,,713.334
123,2026,,WN,,,,NO,,,,,716.285
123,2027,,WN,,,,NO,,,,,719.072
123,2028,,WN,,,,NO,,,,,722.024
123,2029,,WN,,,,NO,,,,,724.811
123,2030,,WN,,,,NO,,,,,727.762
123,2031,,WN,,,,NO,,,,,730.713
123,2032,,WN,,,,NO,,,,,733.5
123,2033,,WN,,,,NO,,,,,736.451
123,2034,,WN,,,,NO,,,,,739.402
124,2014,,,,,,NO,,,,,0
124,2015,,,,,,NO,,,,,0
124,2016,,,,,,NO,,,,,0
124,2017,,,,,,NO,,,,,0
124,2018,,,,,,NO,,,,,0
124,2019,,,,,,NO,,,,,0
124,2020,,,,,,NO,,,,,0
124,2021,,,,,,NO,,,,,0
124,2022,,,,,,NO,,,,,0
124,2023,,,,,,NO,,,,,0
124,2024,,,,,,NO,,,,,0
124,2025,,,,,,NO,,,,,0
124,2026,,,,,,NO,,,,,0
124,2027,,,,,,NO,,,,,0
124,2028,,,,,,NO,,,,,0
124,2029,,,,,,NO,,,,,0
124,2030,,,,,,NO,,,,,0
124,2031,,,,,,NO,,,,,0
124,2032,,,,,,NO,,,,,0
124,2033,,,,,,NO,,,,,0
124,2034,,,,,,NO,,,,,0
125,2014,,,,,,NO,,,,,0
125,2015,,,,,,NO,,,,,0
125,2016,,,,,,NO,,,,,0
125,2017,,,,,,NO,,,,,0
125,2018,,,,,,NO,,,,,0
125,2019,,,,,,NO,,,,,0
125,2020,,,,,,NO,,,,,0
125,2021,,,,,,NO,,,,,0
125,2022,,,,,,NO,,,,,0
125,2023,,,,,,NO,,,,,0
125,2024,,,,,,NO,,,,,0
125,2025,,,,,,NO,,,,,0
125,2026,,,,,,NO,,,,,0
125,2027,,,,,,NO,,,,,0
125,2028,,,,,,NO,,,,,0
125,2029,,,,,,NO,,,,,0
125,2030,,,,,,NO,,,,,0
125,2031,,,,,,NO,,,,,0
125,2032,,,,,,NO,,,,,0
125,2033,,,,,,NO,,,,,0
125,2034,,,,,,NO,,,,,0
126,,tElCo,,,,,NO,,,,,3194.61
126,,tElNu,,,,,NO,,,,,0
126,,tElHy,,,,,NO,,,,,4428.35
126,,tElPu,,,,,NO,,,,,42.7513
126,,tElDi,,,,,NO,,,,,1488.95
126,,impDi,,,,,NO,,,,,5062.43
126,,impCo,,,,,NO,,,,,9983.16
126,,impOil,,,,,NO,,,,,0
126,,impUran,,,,,NO,,,,,0
126,,riv,,,,,NO,,,,,13838.6
127,2014,tElCo,,,CO2,1,NO,,,,,0
127,2015,tElCo,,,CO2,1,NO,,,,,0
127,2016,tElCo,,,CO2,1,NO,,,,,0
127,2017,tElCo,,,CO2,1,NO,,,,,0
127,2018,tElCo,,,CO2,1,NO,,,,,0
127,2019,tElCo,,,CO2,1,NO,,,,,0
127,2020,tElCo,,,CO2,1,NO,,,,,0
127,2021,tElCo,,,CO2,1,NO,,,,,0
127,2022,tElCo,,,CO2,1,NO,,,,,0
127,2023,tElCo,,,CO2,1,NO,,,,,0
127,2024,tElCo,,,CO2,1,NO,,,,,0
127,2025,tElCo,,,CO2,1,NO,,,,,0
127,2026,tElCo,,,CO2,1,NO,,,,,0
127,2027,tElCo,,,CO2,1,NO,,,,,0
127,2028,tElCo,,,CO2,1,NO,,,,,0
127,2029,tElCo,,,CO2,1,NO,,,,,0
127,2030,tElCo,,,CO2,1,NO,,,,,0
127,2031,tElCo,,,CO2,1,NO,,,,,0
127,2032,tElCo,,,CO2,1,NO,,,,,0
127,2033,tElCo,,,CO2,1,NO,,,,,0
127,2034,tElCo,,,CO2,1,NO,,,,,0
127,2014,tElCo,,,CO2,2,NO,,,,,0
127,2015,tElCo,,,CO2,2,NO,,,,,0
127,2016,tElCo,,,CO2,2,NO,,,,,0
127,2017,tElCo,,,CO2,2,NO,,,,,0
127,2018,tElCo,,,CO2,2,NO,,,,,0
127,2019,tElCo,,,CO2,2,NO,,,,,0
127,2020,tElCo,,,CO2,2,NO,,,,,0
127,2021,tElCo,,,CO2,2,NO,,,,,0
127,2022,tElCo,,,CO2,2,NO,,,,,0
127,2023,tElCo,,,CO2,2,NO,,,,,0
127,2024,tElCo,,,CO2,2,NO,,,,,0
127,2025,tElCo,,,CO2,2,NO,,,,,0
127,2026,tElCo,,,CO2,2,NO,,,,,0
127,2027,tElCo,,,CO2,2,NO,,,,,0
127,2028,tElCo,,,CO2,2,NO,,,,,0
127,2029,tElCo,,,CO2,2,NO,,,,,0
127,2030,tElCo,,,CO2,2,NO,,,,,0
127,2031,tElCo,,,CO2,2,NO,,,,,0
127,2032,tElCo,,,CO2,2,NO,,,,,0
127,2033,tElCo,,,CO2,2,NO,,,,,0
127,2034,tElCo,,,CO2,2,NO,,,,,0
127,2014,tElNu,,,CO2,1,NO,,,,,0
127,2015,tElNu,,,CO2,1,NO,,,,,0
127,2016,tElNu,,,CO2,1,NO,,,,,0
127,2017,tElNu,,,CO2,1,NO,,,,,0
127,2018,tElNu,,,CO2,1,NO,,,,,0
127,2019,tElNu,,,CO2,1,NO,,,,,0
127,2020,tElNu,,,CO2,1,NO,,,,,0
127,2021,tElNu,,,CO2,1,NO,,,,,0
127,2022,tElNu,,,CO2,1,NO,,,,,0
127,2023,tElNu,,,CO2,1,NO,,,,,0
127,2024,tElNu,,,CO2,1,NO,,,,,0
127,2025,tElNu,,,CO2,1,NO,,,,,0
127,2026,tElNu,,,CO2,1,NO,,,,,0
127,2027,tElNu,,,CO2,1,NO,,,,,0
127,2028,tElNu,,,CO2,1,NO,,,,,0
127,2029,tElNu,,,CO2,1,NO,,,,,0
127,2030,tElNu,,,CO2,1,NO,,,,,0
127,2031,tElNu,,,CO2,1,NO,,,,,0
127,2032,tElNu,,,CO2,1,NO,,,,,0
127,2033,tElNu,,,CO2,1,NO,,,,,0
127,2034,tElNu,,,CO2,1,NO,,,,,0
127,2014,tElNu,,,CO2,2,NO,,,,,0
127,2015,tElNu,,,CO2,2,NO,,,,,0
127,2016,tElNu,,,CO2,2,NO,,,,,0
127,2017,tElNu,,,CO2,2,NO,,,,,0
127,2018,tElNu,,,CO2,2,NO,,,,,0
127,2019,tElNu,,,CO2,2,NO,,,,,0
127,2020,tElNu,,,CO2,2,NO,,,,,0
127,2021,tElNu,,,CO2,2,NO,,,,,0
127,2022,tElNu,,,CO2,2,NO,,,,,0
127,2023,tElNu,,,CO2,2,NO,,,,,0
127,2024,tElNu,,,CO2,2,NO,,,,,0
127,2025,tElNu,,,CO2,2,NO,,,,,0
127,2026,tElNu,,,CO2,2,NO,,,,,0
127,2027,tElNu,,,CO2,2,NO,,,,,0
127,2028,tElNu,,,CO2,2,NO,,,,,0
127,2029,tElNu,,,CO2,2,NO,,,,,0
127,2030,tElNu,,,CO2,2,NO,,,,,0
127,2031,tElNu,,,CO2,2,NO,,,,,0
127,2032,tElNu,,,CO2,2,NO,,,,,0
127,2033,tElNu,,,CO2,2,NO,,,,,0
127,2034,tElNu,,,CO2,2,NO,,,,,0
127,2014,tElHy,,,CO2,1,NO,,,,,0
127,2015,tElHy,,,CO2,1,NO,,,,,0
127,2016,tElHy,,,CO2,1,NO,,,,,0
127,2017,tElHy,,,CO2,1,NO,,,,,0
127,2018,tElHy,,,CO2,1,NO,,,,,0
127,2019,tElHy,,,CO2,1,NO,,,,,0
127,2020,tElHy,,,CO2,1,NO,,,,,0
127,2021,tElHy,,,CO2,1,NO,,,,,0
127,2022,tElHy,,,CO2,1,NO,,,,,0
127,2023,tElHy,,,CO2,1,NO,,,,,0
127,2024,tElHy,,,CO2,1,NO,,,,,0
127,2025,tElHy,,,CO2,1,NO,,,,,0
127,2026,tElHy,,,CO2,1,NO,,,,,0
127,2027,tElHy,,,CO2,1,NO,,,,,0
127,2028,tElHy,,,CO2,1,NO,,,,,0
127,2029,tElHy,,,CO2,1,NO,,,,,0
127,2030,tElHy,,,CO2,1,NO,,,,,0
127,2031,tElHy,,,CO2,1,NO,,,,,0
127,2032,tElHy,,,CO2,1,NO,,,,,0
127,2033,tElHy,,,CO2,1,NO,,,,,0
127,2034,tElHy,,,CO2,1,NO,,,,,0
127,2014,tElHy,,,CO2,2,NO,,,,,0
127,2015,tElHy,,,CO2,2,NO,,,,,0
127,2016,tElHy,,,CO2,2,NO,,,,,0
127,2017,tElHy,,,CO2,2,NO,,,,,0
127,2018,tElHy,,,CO2,2,NO,,,,,0
127,2019,tElHy,,,CO2,2,NO,,,,,0
127,2020,tElHy,,,CO2,2,NO,,,,,0
127,2021,tElHy,,,CO2,2,NO,,,,,0
127,2022,tElHy,,,CO2,2,NO,,,,,0
127,2023,tElHy,,,CO2,2,NO,,,,,0
127,2024,tElHy,,,CO2,2,NO,,,,,0
127,2025,tElHy,,,CO2,2,NO,,,,,0
127,2026,tElHy,,,CO2,2,NO,,,,,0
127,2027,tElHy,,,CO2,2,NO,,,,,0
127,2028,tElHy,,,CO2,2,NO,,,,,0
127,2029,tElHy,,,CO2,2,NO,,,,,0
127,2030,tElHy,,,CO2,2,NO,,,,,0
127,2031,tElHy,,,CO2,2,NO,,,,,0
127,2032,tElHy,,,CO2,2,NO,,,,,0
127,2033,tElHy,,,CO2,2,NO,,,,,0
127,2034,tElHy,,,CO2,2,NO,,,,,0
127,2014,tElPu,,,CO2,1,NO,,,,,0
127,2015,tElPu,,,CO2,1,NO,,,,,0
127,2016,tElPu,,,CO2,1,NO,,,,,0
127,2017,tElPu,,,CO2,1,NO,,,,,0
127,2018,tElPu,,,CO2,1,NO,,,,,0
127,2019,tElPu,,,CO2,1,NO,,,,,0
127,2020,tElPu,,,CO2,1,NO,,,,,0
127,2021,tElPu,,,CO2,1,NO,,,,,0
127,2022,tElPu,,,CO2,1,NO,,,,,0
127,2023,tElPu,,,CO2,1,NO,,,,,0
127,2024,tElPu,,,CO2,1,NO,,,,,0
127,2025,tElPu,,,CO2,1,NO,,,,,0
127,2026,tElPu,,,CO2,1,NO,,,,,0
127,2027,tElPu,,,CO2,1,NO,,,,,0
127,2028,tElPu,,,CO2,1,NO,,,,,0
127,2029,tElPu,,,CO2,1,NO,,,,,0
127,2030,tElPu,,,CO2,1,NO,,,,,0
127,2031,tElPu,,,CO2,1,NO,,,,,0
127,2032,tElPu,,,CO2,1,NO,,,,,0
127,2033,tElPu,,,CO2,1,NO,,,,,0
127,2034,tElPu,,,CO2,1,NO,,,,,0
127,2014,tElPu,,,CO2,2,NO,,,,,0
127,2015,tElPu,,,CO2,2,NO,,,,,0
127,2016,tElPu,,,CO2,2,NO,,,,,0
127,2017,tElPu,,,CO2,2,NO,,,,,0
127,2018,tElPu,,,CO2,2,NO,,,,,0
127,2019,tElPu,,,CO2,2,NO,,,,,0
127,2020,tElPu,,,CO2,2,NO,,,,,0
127,2021,tElPu,,,CO2,2,NO,,,,,0
127,2022,tElPu,,,CO2,2,NO,,,,,0
127,2023,tElPu,,,CO2,2,NO,,,,,0
127,2024,tElPu,,,CO2,2,NO,,,,,0
127,2025,tElPu,,,CO2,2,NO,,,,,0
127,2026,tElPu,,,CO2,2,NO,,,,,0
127,2027,tElPu,,,CO2,2,NO,,,,,0
127,2028,tElPu,,,CO2,2,NO,,,,,0
127,2029,tElPu,,,CO2,2,NO,,,,,0
127,2030,tElPu,,,CO2,2,NO,,,,,0
127,2031,tElPu,,,CO2,2,NO,,,,,0
127,2032,tElPu,,,CO2,2,NO,,,,,0
127,2033,tElPu,,,CO2,2,NO,,,,,0
127,2034,tElPu,,,CO2,2,NO,,,,,0
127,2014,tElDi,,,CO2,1,NO,,,,,0
127,2015,tElDi,,,CO2,1,NO,,,,,0
127,2016,tElDi,,,CO2,1,NO,,,,,0
127,2017,tElDi,,,CO2,1,NO,,,,,0
127,2018,tElDi,,,CO2,1,NO,,,,,0
127,2019,tElDi,,,CO2,1,NO,,,,,0
127,2020,tElDi,,,CO2,1,NO,,,,,0
127,2021,tElDi,,,CO2,1,NO,,,,,0
127,2022,tElDi,,,CO2,1,NO,,,,,0
127,2023,tElDi,,,CO2,1,NO,,,,,0
127,2024,tElDi,,,CO2,1,NO,,,,,0
127,2025,tElDi,,,CO2,1,NO,,,,,0
127,2026,tElDi,,,CO2,1,NO,,,,,0
127,2027,tElDi,,,CO2,1,NO,,,,,0
127,2028,tElDi,,,CO2,1,NO,,,,,0
127,2029,tElDi,,,CO2,1,NO,,,,,0
127,2030,tElDi,,,CO2,1,NO,,,,,0
127,2031,tElDi,,,CO2,1,NO,,,,,0
127,2032,tElDi,,,CO2,1,NO,,,,,0
127,2033,tElDi,,,CO2,1,NO,,,,,0
127,2034,tElDi,,,CO2,1,NO,,,,,0
127,2014,tElDi,,,CO2,2,NO,,,,,0
127,2015,tElDi,,,CO2,2,NO,,,,,0
127,2016,tElDi,,,CO2,2,NO,,,,,0
127,2017,tElDi,,,CO2,2,NO,,,,,0
127,2018,tElDi,,,CO2,2,NO,,,,,0
127,2019,tElDi,,,CO2,2,NO,,,,,0
127,2020,tElDi,,,CO2,2,NO,,,,,0
127,2021,tElDi,,,CO2,2,NO,,,,,0
127,2022,tElDi,,,CO2,2,NO,,,,,0
127,2023,tElDi,,,CO2,2,NO,,,,,0
127,2024,tElDi,,,CO2,2,NO,,,,,0
127,2025,tElDi,,,CO2,2,NO,,,,,0
127,2026,tElDi,,,CO2,2,NO,,,,,0
127,2027,tElDi,,,CO2,2,NO,,,,,0
127,2028,tElDi,,,CO2,2,NO,,,,,0
127,2029,tElDi,,,CO2,2,NO,,,,,0
127,2030,tElDi,,,CO2,2,NO,,,,,0
127,2031,tElDi,,,CO2,2,NO,,,,,0
127,2032,tElDi,,,CO2,2,NO,,,,,0
127,2033,tElDi,,,CO2,2,NO,,,,,0
127,2034,tElDi,,,CO2,2,NO,,,,,0
127,2014,impDi,,,CO2,1,NO,,,,,54.0323
127,2015,impDi,,,CO2,1,NO,,,,,54.4516
127,2016,impDi,,,CO2,1,NO,,,,,54.5714
127,2017,impDi,,,CO2,1,NO,,,,,53.6403
127,2018,impDi,,,CO2,1,NO,,,,,54.1111
127,2019,impDi,,,CO2,1,NO,,,,,54.2254
127,2020,impDi,,,CO2,1,NO,,,,,54.6504
127,2021,impDi,,,CO2,1,NO,,,,,0
127,2022,impDi,,,CO2,1,NO,,,,,0
127,2023,impDi,,,CO2,1,NO,,,,,0
127,2024,impDi,,,CO2,1,NO,,,,,0
127,2025,impDi,,,CO2,1,NO,,,,,0
127,2026,impDi,,,CO2,1,NO,,,,,0
127,2027,impDi,,,CO2,1,NO,,,,,0
127,2028,impDi,,,CO2,1,NO,,,,,0
127,2029,impDi,,,CO2,1,NO,,,,,0
127,2030,impDi,,,CO2,1,NO,,,,,0
127,2031,impDi,,,CO2,1,NO,,,,,0
127,2032,impDi,,,CO2,1,NO,,,,,0
127,2033,impDi,,,CO2,1,NO,,,,,0
127,2034,impDi,,,CO2,1,NO,,,,,0
127,2014,impDi,,,CO2,2,NO,,,,,0
127,2015,impDi,,,CO2,2,NO,,,,,0
127,2016,impDi,,,CO2,2,NO,,,,,0
127,2017,impDi,,,CO2,2,NO,,,,,0
127,2018,impDi,,,CO2,2,NO,,,,,0
127,2019,impDi,,,CO2,2,NO,,,,,0
127,2020,impDi,,,CO2,2,NO,,,,,0
127,2021,impDi,,,CO2,2,NO,,,,,0
127,2022,impDi,,,CO2,2,NO,,,,,0
127,2023,impDi,,,CO2,2,NO,,,,,0
127,2024,impDi,,,CO2,2,NO,,,,,0
127,2025,impDi,,,CO2,2,NO,,,,,0
127,2026,impDi,,,CO2,2,NO,,,,,0
127,2027,impDi,,,CO2,2,NO,,,,,0
127,2028,impDi,,,CO2,2,NO,,,,,0
127,2029,impDi,,,CO2,2,NO,,,,,0
127,2030,impDi,,,CO2,2,NO,,,,,0
127,2031,impDi,,,CO2,2,NO,,,,,0
127,2032,impDi,,,CO2,2,NO,,,,,0
127,2033,impDi,,,CO2,2,NO,,,,,0
127,2034,impDi,,,CO2,2,NO,,,,,0
127,2014,impCo,,,CO2,1,NO,,,,,0
127,2015,impCo,,,CO2,1,NO,,,,,0
127,2016,impCo,,,CO2,1,NO,,,,,0
127,2017,impCo,,,CO2,1,NO,,,,,0
127,2018,impCo,,,CO2,1,NO,,,,,0
127,2019,impCo,,,CO2,1,NO,,,,,0
127,2020,impCo,,,CO2,1,NO,,,,,0
127,2021,impCo,,,CO2,1,NO,,,,,60.4873
127,2022,impCo,,,CO2,1,NO,,,,,60.7892
127,2023,impCo,,,CO2,1,NO,,,,,61.2898
127,2024,impCo,,,CO2,1,NO,,,,,61.7626
127,2025,impCo,,,CO2,1,NO,,,,,62.2354
127,2026,impCo,,,CO2,1,NO,,,,,62.736
127,2027,impCo,,,CO2,1,NO,,,,,63.2088
127,2028,impCo,,,CO2,1,NO,,,,,63.7094
127,2029,impCo,,,CO2,1,NO,,,,,64.1822
127,2030,impCo,,,CO2,1,NO,,,,,64.6828
127,2031,impCo,,,CO2,1,NO,,,,,65.1834
127,2032,impCo,,,CO2,1,NO,,,,,65.6562
127,2033,impCo,,,CO2,1,NO,,,,,66.1568
127,2034,impCo,,,CO2,1,NO,,,,,66.4214
127,2014,impCo,,,CO2,2,NO,,,,,0
127,2015,impCo,,,CO2,2,NO,,,,,0
127,2016,impCo,,,CO2,2,NO,,,,,0
127,2017,impCo,,,CO2,2,NO,,,,,0
127,2018,impCo,,,CO2,2,NO,,,,,0
127,2019,impCo,,,CO2,2,NO,,,,,0
127,2020,impCo,,,CO2,2,NO,,,,,0
127,2021,impCo,,,CO2,2,NO,,,,,0
127,2022,impCo,,,CO2,2,NO,,,,,0
127,2023,impCo,,,CO2,2,NO,,,,,0
127,2024,impCo,,,CO2,2,NO,,,,,0
127,2025,impCo,,,CO2,2,NO,,,,,0
127,2026,impCo,,,CO2,2,NO,,,,,0
127,2027,impCo,,,CO2,2,NO,,,,,0
127,2028,impCo,,,CO2,2,NO,,,,,0
127,2029,impCo,,,CO2,2,NO,,,,,0
127,2030,impCo,,,CO2,2,NO,,,,,0
127,2031,impCo,,,CO2,2,NO,,,,,0
127,2032,impCo,,,CO2,2,NO,,,,,0
127,2033,impCo,,,CO2,2,NO,,,,,0
127,2034,impCo,,,CO2,2,NO,,,,,0
127,2014,impOil,,,CO2,1,NO,,,,,0
127,2015,impOil,,,CO2,1,NO,,,,,0
127,2016,impOil,,,CO2,1,NO,,,,,0
127,2017,impOil,,,CO2,1,NO,,,,,0
127,2018,impOil,,,CO2,1,NO,,,,,0
127,2019,impOil,,,CO2,1,NO,,,,,0
127,2020,impOil,,,CO2,1,NO,,,,,0
127,2021,impOil,,,CO2,1,NO,,,,,0
127,2022,impOil,,,CO2,1,NO,,,,,0
127,2023,impOil,,,CO2,1,NO,,,,,0
127,2024,impOil,,,CO2,1,NO,,,,,0
127,2025,impOil,,,CO2,1,NO,,,,,0
127,2026,impOil,,,CO2,1,NO,,,,,0
127,2027,impOil,,,CO2,1,NO,,,,,0
127,2028,impOil,,,CO2,1,NO,,,,,0
127,2029,impOil,,,CO2,1,NO,,,,,0
127,2030,impOil,,,CO2,1,NO,,,,,0
127,2031,impOil,,,CO2,1,NO,,,,,0
127,2032,impOil,,,CO2,1,NO,,,,,0
127,2033,impOil,,,CO2,1,NO,,,,,0
127,2034,impOil,,,CO2,1,NO,,,,,0
127,2014,impOil,,,CO2,2,NO,,,,,0
127,2015,impOil,,,CO2,2,NO,,,,,0
127,2016,impOil,,,CO2,2,NO,,,,,0
127,2017,impOil,,,CO2,2,NO,,,,,0
127,2018,impOil,,,CO2,2,NO,,,,,0
127,2019,impOil,,,CO2,2,NO,,,,,0
127,2020,impOil,,,CO2,2,NO,,,,,0
127,2021,impOil,,,CO2,2,NO,,,,,0
127,2022,impOil,,,CO2,2,NO,,,,,0
127,2023,impOil,,,CO2,2,NO,,,,,0
127,2024,impOil,,,CO2,2,NO,,,,,0
127,2025,impOil,,,CO2,2,NO,,,,,0
127,2026,impOil,,,CO2,2,NO,,,,,0
127,2027,impOil,,,CO2,2,NO,,,,,0
127,2028,impOil,,,CO2,2,NO,,,,,0
127,2029,impOil,,,CO2,2,NO,,,,,0
127,2030,impOil,,,CO2,2,NO,,,,,0
127,2031,impOil,,,CO2,2,NO,,,,,0
127,2032,impOil,,,CO2,2,NO,,,,,0
127,2033,impOil,,,CO2,2,NO,,,,,0
127,2034,impOil,,,CO2,2,NO,,,,,0
127,2014,impUran,,,CO2,1,NO,,,,,0
127,2015,impUran,,,CO2,1,NO,,,,,0
127,2016,impUran,,,CO2,1,NO,,,,,0
127,2017,impUran,,,CO2,1,NO,,,,,0
127,2018,impUran,,,CO2,1,NO,,,,,0
127,2019,impUran,,,CO2,1,NO,,,,,0
127,2020,impUran,,,CO2,1,NO,,,,,0
127,2021,impUran,,,CO2,1,NO,,,,,0
127,2022,impUran,,,CO2,1,NO,,,,,0
127,2023,impUran,,,CO2,1,NO,,,,,0
127,2024,impUran,,,CO2,1,NO,,,,,0
127,2025,impUran,,,CO2,1,NO,,,,,0
127,2026,impUran,,,CO2,1,NO,,,,,0
127,2027,impUran,,,CO2,1,NO,,,,,0
127,2028,impUran,,,CO2,1,NO,,,,,0
127,2029,impUran,,,CO2,1,NO,,,,,0
127,2030,impUran,,,CO2,1,NO,,,,,0
127,2031,impUran,,,CO2,1,NO,,,,,0
127,2032,impUran,,,CO2,1,NO,,,,,0
127,2033,impUran,,,CO2,1,NO,,,,,0
127,2034,impUran,,,CO2,1,NO,,,,,0
127,2014,impUran,,,CO2,2,NO,,,,,0
127,2015,impUran,,,CO2,2,NO,,,,,0
127,2016,impUran,,,CO2,2,NO,,,,,0
127,2017,impUran,,,CO2,2,NO,,,,,0
127,2018,impUran,,,CO2,2,NO,,,,,0
127,2019,impUran,,,CO2,2,NO,,,,,0
127,2020,impUran,,,CO2,2,NO,,,,,0
127,2021,impUran,,,CO2,2,NO,,,,,0
127,2022,impUran,,,CO2,2,NO,,,,,0
127,2023,impUran,,,CO2,2,NO,,,,,0
127,2024,impUran,,,CO2,2,NO,,,,,0
127,2025,impUran,,,CO2,2,NO,,,,,0
127,2026,impUran,,,CO2,2,NO,,,,,0
127,2027,impUran,,,CO2,2,NO,,,,,0
