Time,Oslo,Krs,Bergen,Molde,Trh,Tromso
2013-11-23 09:00:00,37.84,37.84,37.84,37.84,37.84,37.84
2013-11-23 10:00:00,37.98,37.98,37.98,37.98,37.98,37.98
2013-11-23 11:00:00,38.02,38.02,38.02,38.02,38.02,38.02
2013-11-23 12:00:00,37.65,37.65,37.65,37.65,37.65,37.65
2013-11-23 13:00:00,37.42,37.42,37.42,37.42,37.42,37.42
2013-11-23 14:00:00,37.55,37.55,37.55,37.55,37.55,37.55
2013-11-23 15:00:00,38.07,38.07,38.07,38.24,38.24,38.24
2013-11-23 16:00:00,38.80,38.80,38.80,39.98,39.98,39.98
2013-11-23 17:00:00,39.85,39.85,39.85,40.05,40.05,40.05
2013-11-23 18:00:00,38.95,38.95,38.95,38.95,38.95,38.95
2013-11-23 19:00:00,37.96,37.96,37.96,37.96,37.96,37.96
2013-11-23 20:00:00,37.11,37.05,37.11,37.11,37.11,37.11
2013-11-23 21:00:00,36.43,36.43,36.43,36.43,36.43,36.43
2013-11-23 22:00:00,35.97,35.97,35.97,35.97,35.97,35.97
2013-11-23 23:00:00,35.17,35.17,35.17,35.17,35.17,35.17
2013-11-24 00:00:00,34.22,34.22,34.22,33.93,33.93,33.93
2013-11-24 01:00:00,33.98,33.98,33.98,33.26,33.26,33.26
2013-11-24 02:00:00,33.88,33.88,33.88,32.66,32.66,32.66
2013-11-24 03:00:00,33.89,33.89,33.89,32.35,32.35,32.35
2013-11-24 04:00:00,33.94,33.94,33.94,32.72,32.72,32.72
2013-11-24 05:00:00,34.02,34.02,34.02,33.43,33.43,33.43
2013-11-24 06:00:00,34.33,34.33,34.33,33.88,33.88,33.88
2013-11-24 07:00:00,34.61,34.61,34.61,34.31,34.31,34.31
2013-11-24 08:00:00,34.54,34.54,34.54,34.54,34.54,34.54
2013-11-24 09:00:00,34.98,34.98,34.98,34.98,34.98,34.98
2013-11-24 10:00:00,35.38,35.38,35.38,35.38,35.38,35.38
2013-11-24 11:00:00,36.03,36.03,36.03,36.03,36.03,36.03
2013-11-24 12:00:00,35.17,35.17,35.17,35.17,35.17,35.17
2013-11-24 13:00:00,35.07,35.07,35.07,35.07,35.07,35.07
2013-11-24 14:00:00,35.28,35.28,35.28,35.28,35.28,35.28
2013-11-24 15:00:00,35.79,35.79,35.79,35.79,35.79,35.79
2013-11-24 16:00:00,36.53,36.53,36.53,36.53,36.53,36.53
2013-11-24 17:00:00,36.99,36.99,36.99,36.99,36.99,36.99
2013-11-24 18:00:00,36.85,36.85,36.85,36.85,36.85,36.85
2013-11-24 19:00:00,36.98,36.98,36.98,36.98,36.98,36.98
2013-11-24 20:00:00,36.38,36.38,36.38,36.38,36.38,36.38
2013-11-24 21:00:00,36.00,36.00,36.00,36.00,36.00,36.00
2013-11-24 22:00:00,35.54,35.54,35.54,35.54,35.54,35.54
2013-11-24 23:00:00,35.00,35.00,35.00,35.00,35.00,35.00
2013-11-25 00:00:00,34.21,34.21,34.21,34.21,34.21,34.21
2013-11-25 01:00:00,33.95,33.95,33.95,33.95,33.95,33.95
2013-11-25 02:00:00,33.74,33.74,33.74,33.74,33.74,33.74
2013-11-25 03:00:00,33.94,33.94,33.94,33.94,33.94,33.94
2013-11-25 04:00:00,35.04,35.04,35.04,35.04,35.04,35.04
2013-11-25 05:00:00,36.40,36.40,36.40,36.40,36.40,36.40
2013-11-25 06:00:00,38.60,38.60,38.60,38.78,38.78,38.78
2013-11-25 07:00:00,44.70,44.70,44.70,44.56,44.56,44.56
2013-11-25 08:00:00,59.26,59.26,59.26,43.84,43.84,43.84
2013-11-25 09:00:00,44.56,44.56,44.56,43.54,43.54,43.54
2013-11-25 10:00:00,40.12,40.12,40.12,40.12,40.12,40.12
2013-11-25 11:00:00,39.44,39.44,39.44,39.44,39.44,39.44
2013-11-25 12:00:00,39.63,39.63,39.63,39.63,39.63,39.63
2013-11-25 13:00:00,41.54,41.45,41.54,42.37,42.37,42.37
2013-11-25 14:00:00,42.18,42.18,42.18,43.70,43.70,43.70
2013-11-25 15:00:00,41.66,41.66,41.66,43.91,43.91,43.91
2013-11-25 16:00:00,43.17,43.17,43.17,44.32,44.32,44.32
2013-11-25 17:00:00,43.19,43.19,43.19,43.92,43.92,43.92
2013-11-25 18:00:00,42.91,42.91,42.91,43.78,43.78,43.78
2013-11-25 19:00:00,41.13,41.13,41.13,43.51,43.51,43.51
2013-11-25 20:00:00,40.84,40.84,40.84,40.84,40.84,40.84
2013-11-25 21:00:00,39.89,39.89,39.89,39.89,39.89,39.89
2013-11-25 22:00:00,37.57,37.57,37.57,37.57,37.57,37.57
2013-11-25 23:00:00,35.85,35.85,35.85,35.85,35.85,35.85
2013-11-26 00:00:00,34.60,34.60,34.60,34.60,34.60,34.60
2013-11-26 01:00:00,34.36,34.36,34.36,34.36,34.36,34.36
2013-11-26 02:00:00,34.20,34.20,34.20,34.20,34.20,34.20
2013-11-26 03:00:00,34.36,34.36,34.36,34.36,34.36,34.36
2013-11-26 04:00:00,35.29,35.29,35.29,35.29,35.29,35.29
2013-11-26 05:00:00,37.17,37.17,37.17,37.17,37.17,37.17
2013-11-26 06:00:00,39.51,39.51,39.51,43.66,43.66,43.66
2013-11-26 07:00:00,40.13,40.13,40.13,43.55,43.55,43.55
2013-11-26 08:00:00,42.17,42.17,42.17,43.74,43.74,43.74
2013-11-26 09:00:00,43.19,43.19,43.19,42.90,42.90,42.90
2013-11-26 10:00:00,41.93,41.93,41.93,42.60,42.60,42.60
2013-11-26 11:00:00,40.66,40.66,40.66,42.14,42.14,42.14
2013-11-26 12:00:00,39.71,39.71,39.71,42.27,42.27,42.27
2013-11-26 13:00:00,39.40,39.40,39.40,41.77,41.77,41.77
2013-11-26 14:00:00,39.39,39.39,39.39,42.06,42.06,42.06
2013-11-26 15:00:00,39.68,39.68,39.68,42.29,42.29,42.29
2013-11-26 16:00:00,40.76,40.76,40.76,41.93,41.93,41.93
2013-11-26 17:00:00,40.48,40.48,40.48,41.89,41.89,41.89
2013-11-26 18:00:00,39.80,39.80,39.80,40.93,40.93,40.93
2013-11-26 19:00:00,39.29,39.29,39.29,40.68,40.68,40.68
2013-11-26 20:00:00,38.69,38.69,38.69,38.69,38.69,38.69
2013-11-26 21:00:00,37.75,37.75,37.75,37.75,37.75,37.75
2013-11-26 22:00:00,36.37,36.37,36.37,36.37,36.37,36.37
2013-11-26 23:00:00,33.87,33.87,33.87,33.87,33.87,33.87
2013-11-27 00:00:00,33.61,33.61,33.61,33.61,33.61,33.61
2013-11-27 01:00:00,33.09,33.09,33.09,32.78,32.78,32.78
2013-11-27 02:00:00,32.99,32.99,32.99,31.93,31.93,31.93
2013-11-27 03:00:00,33.07,33.07,33.07,32.45,32.45,32.45
2013-11-27 04:00:00,33.34,33.34,33.34,33.34,33.34,33.34
2013-11-27 05:00:00,34.31,34.31,34.31,34.31,34.31,34.31
2013-11-27 06:00:00,36.41,35.69,36.41,36.41,36.41,36.41
2013-11-27 07:00:00,38.09,38.09,38.09,38.09,38.09,38.09
2013-11-27 08:00:00,38.82,38.82,38.82,38.82,38.82,38.82
2013-11-27 09:00:00,38.23,38.23,38.23,38.23,38.23,38.23
2013-11-27 10:00:00,37.80,37.80,37.80,37.80,37.80,37.80
2013-11-27 11:00:00,37.37,37.37,37.37,37.37,37.37,37.37
2013-11-27 12:00:00,37.12,37.12,37.12,37.12,37.12,37.12
2013-11-27 13:00:00,37.22,37.22,37.22,37.22,37.22,37.22
2013-11-27 14:00:00,37.07,37.07,37.07,37.07,37.07,37.07
2013-11-27 15:00:00,37.00,36.95,37.00,37.00,37.00,37.00
2013-11-27 16:00:00,37.58,37.58,37.58,37.62,37.62,37.62
2013-11-27 17:00:00,37.68,37.68,37.68,37.94,37.94,37.94
2013-11-27 18:00:00,37.68,36.98,37.68,37.71,37.71,37.71
2013-11-27 19:00:00,36.82,36.82,36.82,36.82,36.82,36.82
2013-11-27 20:00:00,35.86,35.86,35.86,35.86,35.86,35.86
2013-11-27 21:00:00,34.65,34.65,34.65,34.65,34.65,34.65
2013-11-27 22:00:00,33.69,33.69,33.69,33.69,33.69,33.69
2013-11-27 23:00:00,33.28,33.28,33.28,31.90,31.90,31.90
2013-11-28 00:00:00,32.63,32.63,32.63,29.33,29.33,29.33
2013-11-28 01:00:00,32.38,32.38,32.38,24.81,24.81,24.81
2013-11-28 02:00:00,32.10,32.10,32.10,17.84,17.84,17.84
2013-11-28 03:00:00,31.97,31.97,31.97,18.80,18.80,18.80
2013-11-28 04:00:00,31.86,31.86,31.86,29.72,29.72,29.72
2013-11-28 05:00:00,32.82,32.82,32.82,32.82,32.82,32.82
2013-11-28 06:00:00,34.48,34.24,34.48,34.48,34.48,34.48
2013-11-28 07:00:00,36.05,34.97,36.05,36.05,36.05,36.05
2013-11-28 08:00:00,36.50,35.53,36.50,36.50,36.50,36.50
2013-11-28 09:00:00,35.87,34.83,35.87,35.87,35.87,35.87
2013-11-28 10:00:00,35.81,34.84,35.81,35.81,35.81,35.81
2013-11-28 11:00:00,35.68,34.67,35.68,35.68,35.68,35.68
2013-11-28 12:00:00,35.61,34.64,35.61,35.61,35.61,35.61
2013-11-28 13:00:00,35.93,34.53,35.93,35.93,35.93,35.93
2013-11-28 14:00:00,35.94,34.55,35.94,35.94,35.94,35.94
2013-11-28 15:00:00,36.65,34.68,36.65,36.65,36.65,36.65
2013-11-28 16:00:00,38.00,35.13,38.00,38.00,38.00,38.00
2013-11-28 17:00:00,38.21,35.87,38.21,38.95,38.95,38.95
2013-11-28 18:00:00,37.95,35.54,37.95,37.95,37.95,37.95
2013-11-28 19:00:00,36.83,35.53,36.83,36.83,36.83,36.83
2013-11-28 20:00:00,35.94,34.98,35.94,35.94,35.94,35.94
2013-11-28 21:00:00,35.60,34.64,35.60,35.60,35.60,35.60
2013-11-28 22:00:00,34.09,34.09,34.09,34.09,34.09,34.09
2013-11-28 23:00:00,33.17,33.17,33.17,33.17,33.17,33.17
2013-11-29 00:00:00,33.09,33.09,33.09,33.09,33.09,33.09
2013-11-29 01:00:00,33.02,33.02,33.02,33.02,33.02,33.02
2013-11-29 02:00:00,33.05,33.05,33.05,33.05,33.05,33.05
2013-11-29 03:00:00,33.32,33.32,33.32,33.32,33.32,33.32
2013-11-29 04:00:00,33.83,33.83,33.83,33.83,33.83,33.83
2013-11-29 05:00:00,34.93,34.93,34.93,35.57,35.57,35.57
2013-11-29 06:00:00,35.73,35.73,35.73,39.55,39.55,39.55
2013-11-29 07:00:00,37.78,37.78,37.78,45.28,45.28,45.28
2013-11-29 08:00:00,38.86,38.86,38.86,45.70,45.70,45.70
2013-11-29 09:00:00,37.95,37.95,37.95,43.73,43.73,43.73
2013-11-29 10:00:00,36.94,36.94,36.94,42.23,42.23,42.23
2013-11-29 11:00:00,36.57,36.03,36.57,41.97,41.97,41.97
2013-11-29 12:00:00,36.47,35.33,36.47,40.82,40.82,40.82
2013-11-29 13:00:00,36.20,34.86,36.20,39.52,39.52,39.52
2013-11-29 14:00:00,36.32,34.04,36.32,38.87,38.87,38.87
2013-11-29 15:00:00,36.30,34.16,36.30,39.58,39.58,39.58
2013-11-29 16:00:00,36.66,34.61,36.66,40.91,40.91,40.91
2013-11-29 17:00:00,36.59,35.32,36.59,40.96,40.96,40.96
2013-11-29 18:00:00,36.31,35.60,36.31,39.81,39.81,39.81
2013-11-29 19:00:00,35.97,35.25,35.97,37.76,37.76,37.76
2013-11-29 20:00:00,35.79,34.46,35.79,35.79,35.79,35.79
2013-11-29 21:00:00,35.56,34.53,35.56,35.56,35.56,35.56
2013-11-29 22:00:00,34.52,34.35,34.52,34.52,34.52,34.52
2013-11-29 23:00:00,33.95,33.95,33.95,33.95,33.95,33.95
2013-11-30 00:00:00,34.08,34.08,34.08,34.08,34.08,34.08
2013-11-30 01:00:00,33.74,33.74,33.74,33.74,33.74,33.74
2013-11-30 02:00:00,33.54,33.54,33.54,33.54,33.54,33.54
2013-11-30 03:00:00,33.49,33.49,33.49,33.49,33.49,33.49
2013-11-30 04:00:00,33.60,33.60,33.60,33.60,33.60,33.60
2013-11-30 05:00:00,33.74,33.74,33.74,33.74,33.74,33.74
2013-11-30 06:00:00,33.88,33.88,33.88,33.88,33.88,33.88
2013-11-30 07:00:00,34.43,34.43,34.43,34.43,34.43,34.43
2013-11-30 08:00:00,34.94,34.94,34.94,34.94,34.94,34.94
2013-11-30 09:00:00,35.68,35.68,35.68,36.02,36.02,36.02
2013-11-30 10:00:00,36.47,36.47,36.47,37.49,37.49,37.49
2013-11-30 11:00:00,36.41,36.41,36.41,37.16,37.16,37.16
2013-11-30 12:00:00,36.20,36.20,36.20,36.92,36.92,36.92
2013-11-30 13:00:00,36.10,36.10,36.10,37.73,37.73,37.73
2013-11-30 14:00:00,36.09,36.09,36.09,38.43,38.43,38.43
2013-11-30 15:00:00,36.27,36.27,36.27,40.90,40.90,40.90
2013-11-30 16:00:00,36.90,36.90,36.90,42.21,42.21,42.21
2013-11-30 17:00:00,37.29,37.29,37.29,42.48,42.48,42.48
2013-11-30 18:00:00,36.94,36.94,36.94,40.81,40.81,40.81
2013-11-30 19:00:00,36.65,36.65,36.65,38.70,38.70,38.70
2013-11-30 20:00:00,35.97,35.97,35.97,36.59,36.59,36.59
2013-11-30 21:00:00,34.86,34.86,34.86,34.86,34.86,34.86
2013-11-30 22:00:00,34.28,34.28,34.28,34.28,34.28,34.28
2013-11-30 23:00:00,33.58,33.58,33.58,33.58,33.58,33.58
2013-12-01 00:00:00,33.21,33.21,33.21,33.21,33.21,33.21
2013-12-01 01:00:00,32.87,32.87,32.87,32.87,32.87,32.87
2013-12-01 02:00:00,32.51,32.51,32.51,32.51,32.51,32.51
2013-12-01 03:00:00,32.55,32.55,32.55,32.55,32.55,32.55
2013-12-01 04:00:00,32.43,32.43,32.43,32.43,32.43,32.43
2013-12-01 05:00:00,32.67,32.67,32.67,32.67,32.67,32.67
2013-12-01 06:00:00,32.85,32.85,32.85,32.85,32.85,32.85
2013-12-01 07:00:00,33.13,33.13,33.13,33.13,33.13,33.13
2013-12-01 08:00:00,33.22,33.22,33.22,33.22,33.22,33.22
2013-12-01 09:00:00,33.51,33.51,33.51,33.51,33.51,33.51
2013-12-01 10:00:00,33.68,33.68,33.68,33.68,33.68,33.68
2013-12-01 11:00:00,33.80,33.80,33.80,33.80,33.80,33.80
2013-12-01 12:00:00,33.80,33.80,33.80,33.80,33.80,33.80
2013-12-01 13:00:00,33.81,33.81,33.81,33.81,33.81,33.81
2013-12-01 14:00:00,33.95,33.95,33.95,33.95,33.95,33.95
2013-12-01 15:00:00,34.45,34.45,34.45,34.45,34.45,34.45
2013-12-01 16:00:00,34.93,34.93,34.93,34.93,34.93,34.93
2013-12-01 17:00:00,35.56,35.49,35.56,35.66,35.66,35.66
2013-12-01 18:00:00,36.12,36.12,36.12,36.20,36.20,36.20
2013-12-01 19:00:00,35.58,35.58,35.58,35.58,35.58,35.58
2013-12-01 20:00:00,35.32,35.32,35.32,35.32,35.32,35.32
2013-12-01 21:00:00,35.19,35.19,35.19,35.19,35.19,35.19
2013-12-01 22:00:00,34.99,34.99,34.99,34.99,34.99,34.99
2013-12-01 23:00:00,33.76,33.76,33.76,33.76,33.76,33.76
2013-12-02 00:00:00,33.67,33.67,33.67,33.67,33.67,33.67
2013-12-02 01:00:00,33.44,33.44,33.44,33.44,33.44,33.44
2013-12-02 02:00:00,33.46,33.46,33.46,33.46,33.46,33.46
2013-12-02 03:00:00,33.62,33.62,33.62,33.62,33.62,33.62
2013-12-02 04:00:00,34.38,34.38,34.38,34.38,34.38,34.38
2013-12-02 05:00:00,35.86,35.86,35.86,36.90,36.90,36.90
2013-12-02 06:00:00,36.56,36.56,36.56,44.71,44.71,44.71
2013-12-02 07:00:00,38.40,38.40,37.46,44.05,44.05,44.05
2013-12-02 08:00:00,38.95,38.95,38.39,46.98,46.98,46.98
2013-12-02 09:00:00,38.76,38.76,38.31,44.99,44.99,44.99
2013-12-02 10:00:00,38.07,38.07,38.07,44.23,44.23,44.23
2013-12-02 11:00:00,37.70,37.70,37.70,44.19,44.19,44.19
2013-12-02 12:00:00,37.63,37.63,37.63,43.89,43.89,43.89
2013-12-02 13:00:00,37.50,37.50,37.50,43.26,43.26,43.26
2013-12-02 14:00:00,37.42,37.42,37.42,43.43,43.43,43.43
2013-12-02 15:00:00,37.61,37.61,37.61,43.11,43.11,43.11
2013-12-02 16:00:00,38.08,38.08,38.08,41.96,41.96,41.96
2013-12-02 17:00:00,37.93,37.93,37.93,41.58,41.58,41.58
2013-12-02 18:00:00,37.58,37.58,37.58,41.72,41.72,41.72
2013-12-02 19:00:00,37.12,37.12,37.12,41.10,41.10,41.10
2013-12-02 20:00:00,36.95,36.95,36.95,39.10,39.10,39.10
2013-12-02 21:00:00,36.57,36.57,36.57,37.25,37.25,37.25
2013-12-02 22:00:00,35.60,35.60,35.60,35.60,35.60,35.60
2013-12-02 23:00:00,33.64,33.64,33.64,33.64,33.64,33.64
2013-12-03 00:00:00,33.10,33.10,33.10,33.10,33.10,33.10
2013-12-03 01:00:00,32.33,32.33,32.33,32.33,32.33,32.33
2013-12-03 02:00:00,31.41,31.41,31.41,31.41,31.41,31.41
2013-12-03 03:00:00,31.53,31.53,31.53,31.53,31.53,31.53
2013-12-03 04:00:00,32.92,32.92,32.92,32.92,32.92,32.92
2013-12-03 05:00:00,33.84,33.84,33.84,33.84,33.84,33.84
2013-12-03 06:00:00,36.03,36.03,36.03,36.03,36.03,36.03
2013-12-03 07:00:00,37.81,37.81,37.81,38.72,38.72,38.72
2013-12-03 08:00:00,38.51,38.51,38.51,39.04,39.04,39.04
2013-12-03 09:00:00,37.85,37.85,37.85,37.85,37.85,37.85
2013-12-03 10:00:00,37.45,37.45,37.45,37.45,37.45,37.45
2013-12-03 11:00:00,37.24,37.24,37.24,37.24,37.24,37.24
2013-12-03 12:00:00,37.21,37.21,37.21,37.21,37.21,37.21
2013-12-03 13:00:00,37.56,37.56,37.56,37.56,37.56,37.56
2013-12-03 14:00:00,37.74,37.74,37.74,37.74,37.74,37.74
2013-12-03 15:00:00,37.82,37.82,37.82,38.63,38.63,38.63
2013-12-03 16:00:00,38.45,38.45,37.16,40.57,40.57,40.57
2013-12-03 17:00:00,38.74,38.74,37.15,41.88,41.88,41.88
2013-12-03 18:00:00,37.89,37.89,37.12,39.72,39.72,39.72
2013-12-03 19:00:00,36.86,36.86,36.86,37.74,37.74,37.74
2013-12-03 20:00:00,36.64,36.64,36.64,36.64,36.64,36.64
2013-12-03 21:00:00,36.08,36.08,36.08,36.08,36.08,36.08
2013-12-03 22:00:00,34.81,34.81,34.81,34.81,34.81,34.81
2013-12-03 23:00:00,33.41,33.41,33.41,33.41,33.41,33.41
2013-12-04 00:00:00,32.97,32.97,32.97,32.97,32.97,32.97
2013-12-04 01:00:00,31.61,31.61,31.61,31.61,31.61,31.61
2013-12-04 02:00:00,31.56,31.56,31.56,30.84,30.84,30.84
2013-12-04 03:00:00,31.61,31.61,31.61,30.44,30.44,30.44
2013-12-04 04:00:00,32.06,32.06,32.06,32.06,32.06,32.06
2013-12-04 05:00:00,33.87,33.87,33.87,33.87,33.87,33.87
2013-12-04 06:00:00,35.51,35.51,35.51,35.51,35.51,35.51
2013-12-04 07:00:00,37.20,37.20,37.20,37.20,37.20,37.20
2013-12-04 08:00:00,37.80,37.80,37.80,37.80,37.80,37.80
2013-12-04 09:00:00,37.41,37.41,37.41,37.41,37.41,37.41
2013-12-04 10:00:00,37.23,37.23,37.23,37.23,37.23,37.23
2013-12-04 11:00:00,37.01,37.01,37.01,37.01,37.01,37.01
2013-12-04 12:00:00,36.94,36.94,36.94,36.94,36.94,36.94
2013-12-04 13:00:00,36.86,36.86,36.86,36.86,36.86,36.86
2013-12-04 14:00:00,36.83,36.83,36.83,36.83,36.83,36.83
2013-12-04 15:00:00,36.97,36.36,36.97,37.26,37.26,37.26
2013-12-04 16:00:00,37.34,37.34,37.34,37.58,37.58,37.58
2013-12-04 17:00:00,37.57,37.57,37.57,37.57,37.57,37.57
2013-12-04 18:00:00,37.13,37.13,37.13,37.13,37.13,37.13
2013-12-04 19:00:00,36.47,36.40,36.47,36.47,36.47,36.47
2013-12-04 20:00:00,35.54,35.26,35.54,35.54,35.54,35.54
2013-12-04 21:00:00,34.59,34.57,34.59,34.59,34.59,34.59
2013-12-04 22:00:00,33.56,33.56,33.56,33.56,33.56,33.56
2013-12-04 23:00:00,32.50,32.50,32.50,32.50,32.50,32.50
2013-12-05 00:00:00,31.26,31.26,31.26,31.06,31.06,31.06
2013-12-05 01:00:00,30.99,30.99,30.99,30.28,30.28,30.28
2013-12-05 02:00:00,31.05,31.05,31.05,29.67,29.67,29.67
2013-12-05 03:00:00,31.16,31.16,31.16,30.32,30.32,30.32
2013-12-05 04:00:00,31.52,31.52,31.52,31.52,31.52,31.52
2013-12-05 05:00:00,32.90,32.90,32.90,32.90,32.90,32.90
2013-12-05 06:00:00,34.33,34.16,34.33,34.33,34.33,34.33
2013-12-05 07:00:00,36.29,34.96,36.29,36.29,36.29,36.29
2013-12-05 08:00:00,36.97,35.23,36.97,36.97,36.97,36.97
2013-12-05 09:00:00,36.62,34.81,36.62,36.62,36.62,36.62
2013-12-05 10:00:00,35.89,34.50,35.89,35.89,35.89,35.89
2013-12-05 11:00:00,35.40,34.52,35.40,35.40,35.40,35.40
2013-12-05 12:00:00,34.94,34.16,34.94,34.94,34.94,34.94
2013-12-05 13:00:00,35.01,34.95,35.01,35.01,35.01,35.01
2013-12-05 14:00:00,35.29,34.45,35.29,35.29,35.29,35.29
2013-12-05 15:00:00,36.44,35.85,36.44,36.44,36.44,36.44
2013-12-05 16:00:00,37.97,36.88,37.97,37.97,37.97,37.97
2013-12-05 17:00:00,38.17,38.17,38.17,38.17,38.17,38.17
2013-12-05 18:00:00,37.54,37.54,37.54,37.54,37.54,37.54
2013-12-05 19:00:00,36.99,36.99,36.99,36.99,36.99,36.99
2013-12-05 20:00:00,35.94,35.58,35.94,35.94,35.94,35.94
2013-12-05 21:00:00,33.99,33.99,33.99,33.99,33.99,33.99
2013-12-05 22:00:00,33.43,33.43,33.43,33.43,33.43,33.43
2013-12-05 23:00:00,32.89,32.89,32.89,32.89,32.89,32.89
2013-12-06 00:00:00,32.42,32.42,32.42,32.42,32.42,32.42
2013-12-06 01:00:00,32.13,32.13,32.13,31.92,31.92,31.92
2013-12-06 02:00:00,31.84,31.84,31.84,31.27,31.27,31.27
2013-12-06 03:00:00,31.70,31.70,31.70,31.43,31.43,31.43
2013-12-06 04:00:00,32.20,32.20,32.20,32.20,32.20,32.20
2013-12-06 05:00:00,33.12,33.12,33.12,33.12,33.12,33.12
2013-12-06 06:00:00,34.09,34.09,34.09,34.09,34.09,34.09
2013-12-06 07:00:00,36.32,34.99,36.32,36.32,36.32,36.32
2013-12-06 08:00:00,36.86,36.03,36.86,36.86,36.86,36.86
2013-12-06 09:00:00,36.25,35.12,36.25,36.25,36.25,36.25
2013-12-06 10:00:00,35.50,35.00,35.50,35.50,35.50,35.50
2013-12-06 11:00:00,35.34,34.54,35.34,35.34,35.34,35.34
2013-12-06 12:00:00,34.83,34.29,34.83,34.83,34.83,34.83
2013-12-06 13:00:00,34.75,34.17,34.75,34.75,34.75,34.75
2013-12-06 14:00:00,35.12,34.09,35.12,35.12,35.12,35.12
2013-12-06 15:00:00,36.30,34.26,36.30,36.30,36.30,36.30
2013-12-06 16:00:00,36.95,34.65,36.95,36.95,36.95,36.95
2013-12-06 17:00:00,37.09,34.92,37.09,37.09,37.09,37.09
2013-12-06 18:00:00,36.34,34.68,36.34,36.34,36.34,36.34
2013-12-06 19:00:00,34.53,34.33,34.53,34.53,34.53,34.53
2013-12-06 20:00:00,33.78,33.78,33.78,33.78,33.78,33.78
2013-12-06 21:00:00,33.77,33.77,33.77,33.77,33.77,33.77
2013-12-06 22:00:00,33.39,33.39,33.39,33.39,33.39,33.39
2013-12-06 23:00:00,33.09,33.09,33.09,33.09,33.09,33.09
2013-12-07 00:00:00,33.57,33.57,33.57,33.57,33.57,33.57
2013-12-07 01:00:00,33.24,33.24,33.24,33.24,33.24,33.24
2013-12-07 02:00:00,33.08,33.08,33.08,33.08,33.08,33.08
2013-12-07 03:00:00,33.14,33.14,33.14,33.14,33.14,33.14
2013-12-07 04:00:00,33.42,33.42,33.42,33.42,33.42,33.42
2013-12-07 05:00:00,33.66,33.66,33.66,33.66,33.66,33.66
2013-12-07 06:00:00,33.96,33.96,33.96,33.96,33.96,33.96
2013-12-07 07:00:00,33.91,33.91,33.91,33.91,33.91,33.91
2013-12-07 08:00:00,34.16,34.16,34.16,34.16,34.16,34.16
2013-12-07 09:00:00,34.40,34.40,34.40,34.40,34.40,34.40
2013-12-07 10:00:00,34.61,34.61,34.61,34.61,34.61,34.61
2013-12-07 11:00:00,34.66,34.66,34.66,34.95,34.95,34.95
2013-12-07 12:00:00,34.61,34.61,34.61,34.81,34.81,34.81
2013-12-07 13:00:00,34.73,34.73,34.73,34.73,34.73,34.73
2013-12-07 14:00:00,34.99,34.99,34.99,34.99,34.99,34.99
2013-12-07 15:00:00,35.79,35.79,35.79,35.79,35.79,35.79
2013-12-07 16:00:00,36.61,36.61,36.61,40.93,40.93,40.93
2013-12-07 17:00:00,36.78,36.78,36.78,43.64,43.64,43.64
2013-12-07 18:00:00,36.73,36.73,36.73,43.24,43.24,43.24
2013-12-07 19:00:00,36.41,36.41,36.41,40.69,40.69,40.69
2013-12-07 20:00:00,36.00,36.00,36.00,38.86,38.86,38.86
2013-12-07 21:00:00,35.57,35.57,35.57,39.20,39.20,39.20
2013-12-07 22:00:00,35.36,35.36,35.36,37.59,37.59,37.59
2013-12-07 23:00:00,35.08,35.08,35.08,35.95,35.95,35.95
2013-12-08 00:00:00,35.63,35.63,35.63,35.99,35.99,35.99
2013-12-08 01:00:00,34.93,34.93,34.93,34.93,34.93,34.93
2013-12-08 02:00:00,34.34,34.34,34.34,34.34,34.34,34.34
2013-12-08 03:00:00,34.20,34.20,34.20,34.20,34.20,34.20
2013-12-08 04:00:00,34.27,34.27,34.27,34.64,34.64,34.64
2013-12-08 05:00:00,34.31,34.31,34.31,35.74,35.74,35.74
2013-12-08 06:00:00,34.34,34.34,34.34,36.49,36.49,36.49
2013-12-08 07:00:00,34.48,34.48,34.48,37.40,37.40,37.40
2013-12-08 08:00:00,34.69,34.69,34.69,37.91,37.91,37.91
2013-12-08 09:00:00,34.80,34.80,34.80,39.04,39.04,39.04
2013-12-08 10:00:00,35.09,34.85,35.09,39.57,39.57,39.57
2013-12-08 11:00:00,35.22,34.74,35.22,40.84,40.84,40.84
2013-12-08 12:00:00,35.23,34.75,35.23,39.27,39.27,39.27
2013-12-08 13:00:00,35.19,34.75,35.19,38.65,38.65,38.65
2013-12-08 14:00:00,35.12,34.76,35.12,38.55,38.55,38.55
2013-12-08 15:00:00,35.27,34.79,35.27,38.80,38.80,38.80
2013-12-08 16:00:00,35.47,34.83,35.47,39.65,39.65,39.65
2013-12-08 17:00:00,35.43,35.39,35.43,39.83,39.83,39.83
2013-12-08 18:00:00,35.36,35.28,35.36,38.73,38.73,38.73
2013-12-08 19:00:00,35.27,34.82,35.27,37.95,37.95,37.95
2013-12-08 20:00:00,35.10,34.78,35.10,37.72,37.72,37.72
2013-12-08 21:00:00,34.80,34.75,34.80,37.62,37.62,37.62
2013-12-08 22:00:00,34.66,34.66,34.66,36.90,36.90,36.90
2013-12-08 23:00:00,34.41,34.41,34.41,35.40,35.40,35.40
2013-12-09 00:00:00,34.10,34.10,34.10,34.10,34.10,34.10
2013-12-09 01:00:00,33.95,33.95,33.95,33.95,33.95,33.95
